Date,Content,Comment
2024-09-10,https://boxd.it/7fQn6r,"This review aged <a href=""https://www.imdb.com/news/ni64814425/?ref_=tt_nwr_1"">extremely well</a>"
2024-10-11,https://boxd.it/7wjhRX,Hey thanks for watching my short film!
2024-10-19,https://boxd.it/7A0EFj,I hope a lot of people are! Adam Elliot’s work is a gift and we only get it every 15 years
2024-11-02,https://boxd.it/7HDIuP,"I can’t believe he’s burying this because Cry Macho bombed during COVID and with a simultaneous Max release. The company he runs probably wouldn’t be what it is today without Eastwood, he needs to check himself."
2024-11-13,https://boxd.it/7N7hQp,"“Lanthimos has a couple under his belt, now he's just getting to his head.”

He wrote the screenplay for this in 2017 before The Favourite and Poor Things"
2024-11-13,https://boxd.it/7N7hQp,"Yeah I get and respect your guys’ opinions (although I do like the movie), I was just saying I don’t think this was an ego trip for Lanthimos given that he wrote it before his two huge movies."
2024-11-13,https://boxd.it/7N7hQp,Ah I see
2024-11-18,https://boxd.it/7Q5Xy1,Holy shit
2024-11-22,https://boxd.it/7yOExB,Yar
2024-11-23,https://boxd.it/7Smpzh,Great day to be at Siskel
2024-12-10,https://boxd.it/80TiFb,It’s called <i>The Piano Teacher</i>
2024-12-13,https://boxd.it/2isATZ,"At a virtual film festival. No idea how to watch it now, I don’t think it ever got US distribution"
2024-12-15,https://boxd.it/83p6tT,Mf unliked my review
2024-12-15,https://boxd.it/83p6tT,LMAOOOO you’re good but thank you
2024-12-26,https://boxd.it/82pU1r,Have you seen Christmas Eve in Miller's Point yet?
2024-12-29,https://boxd.it/8cUk2v,Fuck yeah can’t wait to see it 🙏
2025-01-16,https://boxd.it/CTLyW,"Trap
Conclave
Come and See
Salo
Poor Things
Anora
May December"
2025-01-19,https://boxd.it/2Fp8oP,"Ah yes, the first time watching The VVitch… glad to see you felt the same way, I gotta watch this again sometime soon"
2025-01-21,https://boxd.it/8ylLJJ,RIP the original review calling this one of De Niro's best performances
2025-01-26,https://boxd.it/8Cmu19,LMAO there’s no shame in free work movies!
2025-02-02,https://boxd.it/8HimwF,"Okay I lied there actually are some notes, I just wanted my review to reflect how I was feeling when the credits rolled…

Obviously there are “objectively better” movies out there but leave it to an experience like this, even factoring all the imperfections of the film itself, to remind me how formative this franchise was to me as a person and why I’m in the field I’m in. I stopped counting the full body chills after a certain point just so I could be present in the moment, but I swear the total has to have been at least like 7 lmao. The credits crawl, binary sunset, the Obi-Wan reveal, Alderaan, the trash compactor, the pursuit on the Death Star, the final trench run, being reminded that the 1997 CGI sticks out against the completely seamless models, paintings, and other practical effects, dude the MUSIC in surround sound… we all need experiences like this to reinvigorate us. This was fucking awesome and I’m so happy."
2025-02-12,https://boxd.it/8NY0lt,"I would argue <i>The Boy and the Heron</i> has a similar emphasis on letting movement breathe, although this definitely has a particular nostalgic vibe to it"
2025-03-10,https://boxd.it/EJ5y4,Oh hey
2025-03-14,https://boxd.it/96TayN,"The thing I’ll give the Russos is that they do actually have an important place in cinema history thanks to their <i>Community</i> and Marvel work, but these last 5 years… I unfortunately do have to agree, they’re steering into hack territory. Between their output and general attitudes towards the state of cinema as you said, they just seem now like smug douches who are only in it to stay rich."
2025-04-02,https://boxd.it/9i26Gl,"Not that I’m upset, but I’m very curious how this went from a 5 to a 10 for you?"
2025-04-03,https://boxd.it/96Y9UX,I made the exact same <i>Juror #2</i> comparison to myself as I walked out of the theater LOL
2025-04-05,https://boxd.it/9jTsoN,"Dude it totally worked in context, that’s a great happy accident :)"
2025-04-19,https://boxd.it/9llZrl,Love when that happens
2025-04-20,https://boxd.it/9s5WhN,"I do agree, especially in the moment last night, although after sleeping on it I think I was making a bit of a harsh generalization for all theaters. There are arthouse theaters with FAR better audience behavior, and even theaters like Alamo Drafthouse where they actually make an explicit point to kick out people who don’t know how to act. Granted, a bad audience is impossible to predict and can happen anywhere, but there are definitely safer options than chain theaters where general audiences vary so insanely greatly.

Long ass response lol but I think it also helped me come to terms with last night and how high in regard I’ve held the theatrical experience, since theaters have been a sacred space for me for the last 4 years."
2025-04-20,https://boxd.it/9s5WhN,"Yeah you’re totally right about that, I noticed it in the beginning especially how much subtext and background details there were. For my second time I am definitely watching it at home with no interruptions"
2025-05-14,https://boxd.it/9GA0gP,Is this your favorite Chaplin?
2025-05-23,https://boxd.it/9LYaGB,"Also -- would make for a fascinating double feature with <i>Jeanne Dielman</i> in that they are the complete opposites of each other. This being a huge New Wave and anti-establishment creature of chaos that just says fuck all to any sort of slow and/or sensical films, with <i>Jeanne Dielman</i> being an utterly slow and fully compliant creature of chaos that says fuck all to any sort of upbeat and/or hyperstylized films. They both have total ownership of their cinematic language in two very different ways, and they're both great.

Loved nearly all the cinematography and editing in this. The faux silent film and scissors scenes stuck out to me the most, but it's hard to deny the power of everything involving the banquet. The psychedelic train sequences were awesome too. Not the most emotionally gripping thing ever, but all in all just very fun and a great watch to ease me back into watching movies after a weeklong break (thanks to both circumstances out of my control and occasionally my hesitance to turn something on). I honestly needed something as chaotic and singular as this to kick things off again, wild movies are so fun and cool and it's so sick to me that people find deep-rooted emotional connections to shit like this."
2025-05-26,https://boxd.it/9NjmVf,Don’t knock it til you try it!
2025-06-19,https://boxd.it/Ho3vC,Challengers
2025-07-07,https://boxd.it/aeJH7F,"Yeah happy to do it! In all seriousness, watching your films reminds me of how simple and fun it can be to just get a few shots and edit them into a short film"
2025-07-14,https://boxd.it/akhaMj,"That's pretty rich coming from someone from Atlanta!!

(but also extremely true)"
2025-07-21,https://boxd.it/apkEfP,Making a note of this rn
2025-07-24,https://boxd.it/asdqNL,Had you never seen this before
2025-08-12,https://boxd.it/aHhlKb,I'm hyped! Going to an IMAX advance screener in 3 hours!
2025-08-12,https://boxd.it/aHgf4r,These could all be dick names if you think about it
2025-08-16,https://boxd.it/aJtj45,Well at least I’ll be free from Osshit Perkins forever!
2025-08-16,https://boxd.it/aKg5jj,Did you watch the original first
2025-08-21,https://boxd.it/aO9k3d,K when
2025-08-24,https://boxd.it/aQ3Mfd,Character development since your last review of this
2025-08-26,https://boxd.it/aRL8JT,"It’s a nationwide Regal thing! If there are any near you in Michigan, you should check it out!"
2025-08-28,https://boxd.it/3tOrPP,This aged well
2025-09-05,https://boxd.it/aYruzf,Thank you!!
2025-09-24,https://boxd.it/ba2FNZ,Is Ratchet Regal referring to Webster Place?
2025-09-27,https://boxd.it/bb7AQX,"Ah you should've pulled up, the crowd was super rowdy and into it!"
2025-09-30,https://boxd.it/bdfGFP,AMC Roosevelt?
2025-10-02,https://boxd.it/beBKlH,Would love to see a list of movies you look at most differently after becoming a father
2025-10-10,https://boxd.it/bjI9ar,What didn’t you like about the editing? I thought the screenplay was the bigger issue
2025-10-12,https://boxd.it/bkSQqh,Did they mention anything about release dates or distribution at the Q&A?
2025-10-12,https://boxd.it/blbXWn,I also watched this tonight wtf
2025-10-12,https://boxd.it/bldzrT,LMAO my b
2025-10-17,https://boxd.it/botkpH,"Too long, write a shorter review next time :/"
2025-10-21,https://boxd.it/br15Cx,"Too long, write a shorter review next time :/"
2025-10-22,https://boxd.it/brX5Bb,"I think we have a very similar schedule, every time I’ve logged a CIFF movie you’ve logged the exact same one lol"
2025-10-22,https://boxd.it/brX5Bb,"Haha I'm tall and I have a bridge, eyebrow, and nostril piercing, hopefully will be recognizable!"
2025-11-20,https://boxd.it/bLVVRB,I was working earlier! Must’ve missed you coming in
2025-11-20,https://boxd.it/bLVVRB,"It’s all good, Wicked opened today so we were pretty slammed haha"
2025-11-21,https://boxd.it/bM2nbv,I think he’s still capable of doing something great. This just being a $100+ million budget under Paramount with their meddling clearly kept him from his full potential more than half the time
2025-11-23,https://boxd.it/bOcTBX,Oh let's go I got a hype train going
2025-11-24,https://boxd.it/bP3CPJ,The studio told us we didn’t have the budget for all the effects :/
2025-11-24,https://boxd.it/bNnt5T,I was so confused what you meant by this but having seen the movie I get it now
2025-11-30,https://boxd.it/bSCXSL,"I saw the film at CIFF, and while I agree that the film is light on social commentary, the sheer emotionality of it really struck and has resonated with me. I saw the film as being about escapism vs. survival, and the way the film presents the characters’ journey and the situations they find themselves in (in relation to this) had me really gripped and ultimately pretty fascinated.

I enjoyed your write-up, just wanted to give my personal take"
2025-12-03,https://boxd.it/bUFxmN,This is already on planes??
2025-12-03,https://boxd.it/bUFxmN,That’s actually crazy lmfao it hasn’t even finished expanding in theaters yet
2025-12-25,https://boxd.it/ccwJI1,"Lmao my family wanted to see it with me, and honestly I enjoyed it enough the first time that I didn't mind"
2025-12-26,https://boxd.it/cdshpV,"The only scene I can single out is the first phone call where they talk about rape and really gross descriptions of vaginas, but I meant more generally just because this is the polar opposite of the kind of Christmas movies my family and I watch together"
2025-12-31,https://boxd.it/ckW5Qt,"Agh that sucks, you should totally make the trip out if you’re possibly able to though. It’s so repetitive to say about everything, but this really is such a theater movie"
2026-01-03,https://boxd.it/cp2Im1,"What can I say, I love what I love. Also I think you’re wrong on this one"
2026-01-03,https://boxd.it/cp2Im1,"This looks fine, and I’ll take this visual look with a screenplay as earnest and enjoyable and full of life as Is This Thing On over the visual pleasures but mediocre, forgettable, and droning writing of Maestro. Visuals ain’t everything!"
2026-01-15,https://boxd.it/cE7kNH,Glad you mentioned his writing in particular since I can't think of a better filmmaker in history at writing and directing performances as true to life as this
2026-01-22,https://boxd.it/cLoIqf,How did you see this already
2026-01-23,https://boxd.it/RZxLu,"Yeah I totally went on autopilot when I put that on my list at first lmao

And yeah it completely got snubbed. Would’ve been one of the best but at least we got the car movie that most people forgot about!!!"
2026-01-25,https://boxd.it/cOopPR,"Just based on synopsis and initial reviews, sounds like this might be the first major documentary of 2026?"
2026-01-26,https://boxd.it/cOopPR,Can’t wait to hear about that
2026-02-06,https://boxd.it/d0eMTP,How were the iPad shots?
2026-02-08,https://boxd.it/d1sWwD,Lol hey there’s always time to catch up
2026-02-12,https://boxd.it/d5SLth,Is this better than Falcon and the Winter Soldier
2026-03-12,https://boxd.it/dujekr,I had no idea you were even paying attention lmao
2026-03-13,https://boxd.it/duj6Vp,Cassavetes so good dude
2026-03-29,https://boxd.it/RMfLq,Wait why the fuck did I forget <i>Faces of Death</i>
2026-04-04,https://boxd.it/dOX0iB,I also thought about The Incredibles while watching… the Giacchino effect
2026-04-07,https://boxd.it/dRyLah,"Your review was featured on the <a href=""https://www.instagram.com/p/DWzgzC1kS8b/?img_index=6&igsh=ZnI4YXFmZjNuNGN0"" title=""IFC insta"">IFC insta</a>"
