Date,Name,Year,Letterboxd URI,Rating
2022-12-06,Captain America: Civil War,2016,https://boxd.it/89Ja,3.5
2022-12-06,Shazam!,2019,https://boxd.it/8WBu,3
2022-12-06,Child's Play,2019,https://boxd.it/jpX0,3
2022-12-06,Star Wars,1977,https://boxd.it/72s,3.5
2022-12-06,Star Wars: The Force Awakens,2015,https://boxd.it/4vru,3
2022-12-06,The Empire Strikes Back,1980,https://boxd.it/27Vw,4
2022-12-07,Good Time,2017,https://boxd.it/fcFu,4.5
2022-12-16,UHF,1989,https://boxd.it/1SFI,4
2022-12-24,National Lampoon's Vacation,1983,https://boxd.it/1Uvq,4
2022-12-24,National Lampoon's Christmas Vacation,1989,https://boxd.it/22wQ,3.5
2022-12-24,Mission: Impossible,1996,https://boxd.it/29d2,3
2022-12-24,Mission: Impossible – Rogue Nation,2015,https://boxd.it/5rI4,4
2022-12-24,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/psI,3.5
2022-12-24,A Christmas Story,1983,https://boxd.it/29sw,4
2022-12-24,A Christmas Story Christmas,2022,https://boxd.it/z1Rk,2
2022-12-24,The Cabin in the Woods,2011,https://boxd.it/1zOc,4
2022-12-24,Annihilation,2018,https://boxd.it/9yzm,4
2022-12-24,Halloween Kills,2021,https://boxd.it/mxzG,2.5
2022-12-27,Ferris Bueller's Day Off,1986,https://boxd.it/1YPY,4
2022-12-27,Charlie and the Chocolate Factory,2005,https://boxd.it/2b68,3
2022-12-30,Suspiria,1977,https://boxd.it/1SNW,3.5
2023-01-03,Babylon,2022,https://boxd.it/mM02,3
2023-01-04,Puss in Boots: The Last Wish,2022,https://boxd.it/aaie,4
2023-01-05,The Whale,2022,https://boxd.it/tw4c,3.5
2023-01-07,M3GAN,2022,https://boxd.it/jxmG,3.5
2023-01-10,Much Ado About Nothing,1993,https://boxd.it/1SDM,3
2023-01-10,Hamlet,1996,https://boxd.it/1VZc,3.5
2023-01-17,Kill Bill: Vol. 1,2003,https://boxd.it/70w,4
2023-01-23,Missing,2023,https://boxd.it/sS1W,3.5
2023-01-24,Nathan for You: Finding Frances,2017,https://boxd.it/hufy,4.5
2023-01-27,Nightmare Alley,2021,https://boxd.it/m0HC,3.5
2023-01-27,EO,2022,https://boxd.it/txhc,4
2023-01-28,Babies,2010,https://boxd.it/Rdm,3
2023-01-28,Infinity Pool,2023,https://boxd.it/oPSK,3
2023-01-28,Aftersun,2022,https://boxd.it/Arw0,5
2023-02-04,Knock at the Cabin,2023,https://boxd.it/npL2,3
2023-02-04,Moneyball,2011,https://boxd.it/glS,4
2023-02-04,Rango,2011,https://boxd.it/QPk,4
2023-02-05,Wes Craven's New Nightmare,1994,https://boxd.it/1TsU,3.5
2023-02-05,Free Solo,2018,https://boxd.it/iEEq,4
2023-02-05,I Saw the Devil,2010,https://boxd.it/FaK,4
2023-02-09,Zoolander,2001,https://boxd.it/1YMA,3.5
2023-02-18,"The Boy, the Mole, the Fox and the Horse",2022,https://boxd.it/BBT6,1
2023-02-18,An Ostrich Told Me the World Is Fake and I Think I Believe It,2022,https://boxd.it/zBoo,2
2023-02-18,Ice Merchants,2022,https://boxd.it/Arx8,3.5
2023-02-18,My Year of Dicks,2022,https://boxd.it/AF9k,2.5
2023-02-18,The Flying Sailor,2022,https://boxd.it/rSdw,2
2023-02-25,The Black Phone,2021,https://boxd.it/sqFE,4
2023-03-04,On the Count of Three,2021,https://boxd.it/tbfI,4.5
2023-03-05,Cocaine Bear,2023,https://boxd.it/ugw2,3.5
2023-03-10,Scream VI,2023,https://boxd.it/zdfW,3.5
2023-03-19,Inside,2023,https://boxd.it/AagY,4
2023-03-23,Fight Club,1999,https://boxd.it/2a9q,4.5
2023-03-23,Champions,2023,https://boxd.it/zbna,3
2023-03-26,Fargo,1996,https://boxd.it/2aHM,4
2023-03-30,The Dark Knight Rises,2012,https://boxd.it/H3m,3
2023-03-30,Perfect Blue,1997,https://boxd.it/1W7A,4
2023-04-02,John Wick: Chapter 4,2023,https://boxd.it/mh48,4
2023-04-08,Paint,2023,https://boxd.it/uYp0,1
2023-04-08,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8,2
2023-04-09,Peter Rabbit,2018,https://boxd.it/di8W,0.5
2023-04-16,Air,2023,https://boxd.it/Arlc,3.5
2023-04-20,Beau Is Afraid,2023,https://boxd.it/u2gE,4.5
2023-04-22,Evil Dead Rise,2023,https://boxd.it/qIvo,4
2023-04-23,Holes,2003,https://boxd.it/20mE,3.5
2023-05-02,Hypnotic,2023,https://boxd.it/jwXw,1
2023-05-06,Little Miss Sunshine,2006,https://boxd.it/29EW,4
2023-05-07,12 Angry Men,1957,https://boxd.it/2auI,5
2023-05-09,"Are You There God? It's Me, Margaret.",2023,https://boxd.it/kiYC,4
2023-05-11,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI,4
2023-05-12,The Grand Budapest Hotel,2014,https://boxd.it/3ZqO,3.5
2023-05-13,Blade Runner,1982,https://boxd.it/2bcA,3.5
2023-05-22,Sisu,2022,https://boxd.it/vHpu,3
2023-05-30,The Little Mermaid,2023,https://boxd.it/fVum,3
2023-06-02,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,4.5
2023-06-21,Asteroid City,2023,https://boxd.it/s3ds,3
2023-06-24,Control,2007,https://boxd.it/22IC,4.5
2023-06-25,Past Lives,2023,https://boxd.it/oNB8,4
2023-07-03,Indiana Jones and the Dial of Destiny,2023,https://boxd.it/b8vM,3
2023-07-16,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/l7zS,4
2023-07-22,Barbie,2023,https://boxd.it/bCLK,4.5
2023-07-22,Oppenheimer,2023,https://boxd.it/wUow,4.5
2023-07-30,Talk to Me,2022,https://boxd.it/C6uQ,4
2023-08-17,The Dark Knight,2008,https://boxd.it/2b0k,4.5
2023-08-27,Oldboy,2003,https://boxd.it/29R2,5
2023-08-30,Sound of Freedom,2023,https://boxd.it/piEi,1.5
2023-09-02,Bottoms,2023,https://boxd.it/uGf2,4
2023-09-10,Spiral: From the Book of Saw,2021,https://boxd.it/meXk,2.5
2023-09-17,The Equalizer 3,2023,https://boxd.it/yU54,3
2023-10-02,Saw X,2023,https://boxd.it/zUWk,3.5
2023-10-18,The Exorcist: Believer,2023,https://boxd.it/uotK,1.5
2023-10-21,Killers of the Flower Moon,2023,https://boxd.it/gHp0,4.5
2023-11-01,Five Nights at Freddy's,2023,https://boxd.it/ikHu,2
2023-11-05,Anatomy of a Fall,2023,https://boxd.it/yuDE,4.5
2023-11-05,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/azpY,4.5
2023-11-25,The Holdovers,2023,https://boxd.it/vHza,4.5
2023-11-25,The Killer,2023,https://boxd.it/u6WE,4
2023-11-26,Next Goal Wins,2023,https://boxd.it/mZTu,3
2023-11-27,Saltburn,2023,https://boxd.it/z4eg,2.5
2023-12-03,Dream Scenario,2023,https://boxd.it/v2h0,4
2023-12-04,Godzilla Minus One,2023,https://boxd.it/zu4c,4.5
2023-12-13,The Lego Batman Movie,2017,https://boxd.it/azp0,4.5
2023-12-14,Men,2022,https://boxd.it/tlc0,3
2023-12-17,The Boy and the Heron,2023,https://boxd.it/ipeM,3
2023-12-24,Poor Things,2023,https://boxd.it/tNWU,3.5
2023-12-28,The Iron Claw,2023,https://boxd.it/w5Pm,4.5
2024-01-13,Funny Games,1997,https://boxd.it/1WKM,4.5
2024-01-16,The Curse,2023,https://boxd.it/IWYq,4.5
2024-01-30,All of Us Strangers,2023,https://boxd.it/Bz3C,4
2024-02-03,The SpongeBob SquarePants Movie,2004,https://boxd.it/1SYq,4.5
2024-02-03,Popstar: Never Stop Never Stopping,2016,https://boxd.it/blDa,4
2024-02-04,Catch Me If You Can,2002,https://boxd.it/29VS,4
2024-02-07,The Zone of Interest,2023,https://boxd.it/gJsA,4
2024-02-13,The Invention of Morel,1967,https://boxd.it/6B7k,3.5
2024-02-15,The Teachers' Lounge,2023,https://boxd.it/BINY,4
2024-02-18,Anyone But You,2023,https://boxd.it/EzA8,1.5
2024-02-24,Trainspotting,1996,https://boxd.it/29XY,4
2024-02-25,Drive-Away Dolls,2024,https://boxd.it/A8vi,3.5
2024-02-29,Thor: Ragnarok,2017,https://boxd.it/8MHi,4
2024-02-29,Night Visions,2020,https://boxd.it/r3iA,2.5
2024-02-29,Beautiful Missing People,2021,https://boxd.it/xNqs,3
2024-03-02,Dune: Part Two,2024,https://boxd.it/pUfA,4
2024-03-03,Airplane!,1980,https://boxd.it/29yu,4.5
2024-03-08,South Park (Not Suitable for Children),2023,https://boxd.it/KikO,3.5
2024-03-09,Stalker,1979,https://boxd.it/28PO,4
2024-03-17,Love Lies Bleeding,2024,https://boxd.it/zN4q,3
2024-03-20,Blade Runner 2049,2017,https://boxd.it/b8wK,4.5
2024-03-23,Late Night with the Devil,2023,https://boxd.it/zo6G,2.5
2024-03-24,The Heirloom,2024,https://boxd.it/Ki18,3
2024-04-08,Godzilla × Kong: The New Empire,2024,https://boxd.it/v1PK,2
2024-04-08,Kong: Skull Island,2017,https://boxd.it/9ewM,3
2024-04-08,Godzilla: King of the Monsters,2019,https://boxd.it/cY7Y,2.5
2024-04-15,Ralph Breaks the Internet,2018,https://boxd.it/edAy,2
2024-04-23,Challengers,2024,https://boxd.it/zld0,4.5
2024-04-28,Dazed and Confused,1993,https://boxd.it/1Ylk,4
2024-05-03,Everybody Wants Some!!,2016,https://boxd.it/9mgM,3
2024-05-05,The Fall Guy,2024,https://boxd.it/s0Bm,3
2024-05-18,I Saw the TV Glow,2024,https://boxd.it/woVe,4
2024-05-26,Hundreds of Beavers,2022,https://boxd.it/CyUM,4
2024-05-27,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,3.5
2024-06-09,Run Lola Run,1998,https://boxd.it/2b8o,4
2024-06-17,Old Henry,2021,https://boxd.it/ty1u,3.5
2024-06-23,Inside Out 2,2024,https://boxd.it/CFrC,3.5
2024-06-29,Kinds of Kindness,2024,https://boxd.it/CWPw,4
2024-07-13,Longlegs,2024,https://boxd.it/KzLM,2.5
2024-07-15,Robot Dreams,2023,https://boxd.it/vBZm,4
2024-07-20,Twisters,2024,https://boxd.it/qV7a,3.5
2024-07-21,Teen Titans Go! To the Movies,2018,https://boxd.it/h13o,3.5
2024-07-26,Despicable Me 4,2024,https://boxd.it/iOLG,2
2024-07-28,Deadpool & Wolverine,2024,https://boxd.it/jq8s,3.5
2024-08-07,May December,2023,https://boxd.it/vEE2,3.5
2024-08-13,Cuckoo,2024,https://boxd.it/wMjI,2.5
2024-09-05,Alien: Romulus,2024,https://boxd.it/zGqO,4
2024-09-11,Brüno,2009,https://boxd.it/1GSA,4
2024-09-14,Beetlejuice Beetlejuice,2024,https://boxd.it/yyGs,3.5
2024-09-19,The Caregiver,2024,https://boxd.it/OqgI,3.5
2024-09-21,The Substance,2024,https://boxd.it/zanS,4.5
2024-09-27,The Outsiders,1983,https://boxd.it/2aPw,3.5
2024-09-28,Megalopolis,2024,https://boxd.it/lPBS,3
2024-10-01,Joker: Folie à Deux,2024,https://boxd.it/xBoE,2.5
